Ngày đặt hàng,Số đơn hàng,Mã khách hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền
3/19/2025,BH25.0311,"	KH-00065","	000125002009000",1,1050000,1050000
3/19/2025,BH25.0311,"	KH-00065","	000125002013000",2,1050000,2100000
3/19/2025,BH25.0311,"	KH-00065","	000224002024000",2,1130000,2260000
3/19/2025,BH25.0311,"	KH-00065","	000224002009000",1,1130000,1130000
3/19/2025,BH25.0311,"	KH-00065","	000335002013000",1,1200000,1200000
3/19/2025,BH25.0311,"	KH-00065","	000335002001000",1,1200000,1200000
3/19/2025,BH25.0311,"	KH-00065","	000401002016000",1,1300000,1300000
3/19/2025,BH25.0312,"	KH-00022","	1000240020090000",1,500000,500000
3/19/2025,BH25.0312,"	KH-00022","	000131002008001",1,1200000,1200000
3/19/2025,BH25.0312,"	KH-00022","	000216003008000",1,1200000,1200000
3/19/2025,BH25.0312,"	KH-00022","	000305002001000",1,1050000,1050000
3/19/2025,BH25.0312,"	KH-00022","	000305002022000",1,1050000,1050000
3/19/2025,BH25.0312,"	KH-00022","	000330002001000",1,1200000,1200000
3/19/2025,BH25.0312,"	KH-00022","	000330002002200",1,1200000,1200000
3/19/2025,BH25.0312,"	KH-00022","	000331002022000",1,1250000,1250000
3/19/2025,BH25.0312,"	KH-00022","	100035005001000",1,3003787,3003787
3/19/2025,BH25.0312,"	KH-00022","	1000300050010000",1,2150000,2150000
3/19/2025,BH25.0312,"	KH-00022","	000224002026000",1,1130000,1130000
3/19/2025,BH25.0312,"	KH-00022","	000225002023000",1,1180000,1180000
3/19/2025,BH25.0312,"	KH-00022","	000225002025000",1,1180000,1180000
3/19/2025,BH25.0312,"	KH-00022","	000125002009000",1,1050000,1050000
3/19/2025,BH25.0312,"	KH-00022","	000125002023000",1,1050000,1050000
3/19/2025,BH25.0312,"	KH-00022","	1000260020220000",1,470000,470000
3/19/2025,BH25.0312,"	KH-00022","	000333002022000",1,1300000,1300000
3/19/2025,BH25.0312,"	KH-00022","	100029005001000",1,3222643,3222643
3/19/2025,BH25.0312,"	KH-00022","	000217003008000",1,1250000,1250000
3/19/2025,BH25.0313,"	KH-00193","	1000320010090000",2,1408249,2816498
3/19/2025,BH25.0313,"	KH-00193","	000124002024000",2,750000,1500000
3/19/2025,BH25.0313,"	KH-00193","	000124002009000",2,1050000,2100000
3/19/2025,BH25.0313,"	KH-00193","	000216003001000",2,1200000,2400000
3/19/2025,BH25.0313,"	KH-00193","	000216003005000",1,1200000,1200000
3/19/2025,BH25.0313,"	KH-00193","	000216003008000",2,1200000,2400000
3/19/2025,BH25.0313,"	KH-00193","	000217003001000",2,1250000,2500000
3/19/2025,BH25.0313,"	KH-00193","	000217003008000",2,1250000,2500000
3/19/2025,BH25.0313,"	KH-00193","	000207004000000",3,1250000,3750000
3/19/2025,BH25.0313,"	KH-00193","	000225002002000",5,1180000,5900000
3/19/2025,BH25.0313,"	KH-00193","	000225002023000",6,1180000,7080000
3/19/2025,BH25.0313,"	KH-00193","	000225002025000",3,1180000,3540000
3/19/2025,BH25.0313,"	KH-00193","	000401002016000",3,1300000,3900000
3/19/2025,BH25.0313,"	KH-00193","	000331002008000",3,1250000,3750000
3/19/2025,BH25.0313,"	KH-00193","	000331002004000",1,1250000,1250000
3/19/2025,BH25.0313,"	KH-00193","	000331002022000",1,1250000,1250000
3/19/2025,BH25.0313,"	KH-00193","	000330002001000",6,1200000,7200000
3/19/2025,BH25.0313,"	KH-00193","	000330002002200",3,1200000,3600000
3/19/2025,BH25.0313,"	KH-00193","	000226003002000",2,1200000,2400000
3/19/2025,BH25.0313,"	KH-00193","	000226003015000",1,1200000,1200000
3/19/2025,BH25.0313,"	KH-00193","	000226003023000",1,1200000,1200000
3/19/2025,BH25.0313,"	KH-00193","	000224002002000",3,1130000,3390000
3/19/2025,BH25.0313,"	KH-00193","	000224002015000",3,1130000,3390000
3/19/2025,BH25.0313,"	KH-00193","	000224002023000",3,1130000,3390000
3/19/2025,BH25.0313,"	KH-00193","	000224002024000",3,1130000,3390000
3/19/2025,BH25.0313,"	KH-00193","	000224002026000",3,1130000,3390000
3/19/2025,BH25.0314,"	KH-00007","	000401002016000",2,1300000,2600000
3/19/2025,BH25.0314,"	KH-00007","	000217003001000",4,1250000,5000000
3/19/2025,BH25.0314,"	KH-00007","	000217003008000",1,1250000,1250000
3/19/2025,BH25.0314,"	KH-00007","	000207004000000",5,1250000,6250000
3/19/2025,BH25.0314,"	KH-00007","	000209002025000",2,1150000,2300000
3/19/2025,BH25.0315,"	KH-00109","	000225002015000",3,1180000,3540000
3/19/2025,BH25.0315,"	KH-00109","	000225002023000",5,1180000,5900000
3/19/2025,BH25.0315,"	KH-00109","	000225002025000",1,1180000,1180000
3/19/2025,BH25.0315,"	KH-00109","	000224002023000",3,1130000,3390000
3/19/2025,BH25.0315,"	KH-00109","	000224002002000",1,1130000,1130000
3/19/2025,BH25.0315,"	KH-00109","	000214004000000",1,1250000,1250000
3/19/2025,BH25.0315,"	KH-00109","	000131002001002",1,1200000,1200000
3/19/2025,BH25.0316,"	KH-00194","	000334002013000",2,1210000,2420000
3/19/2025,BH25.0316,"	KH-00194","	000131002001002",3,1200000,3600000
3/19/2025,BH25.0316,"	KH-00194","	000131002004005",2,1200000,2400000
3/19/2025,BH25.0316,"	KH-00194","	000131002008001",3,1200000,3600000
3/19/2025,BH25.0316,"	KH-00194","	000131002019002",2,1200000,2400000
3/19/2025,BH25.0316,"	KH-00194","	000125002002000",2,1050000,2100000
3/19/2025,BH25.0316,"	KH-00194","	000125002009000",3,1050000,3150000
3/19/2025,BH25.0316,"	KH-00194","	000125002013000",2,1050000,2100000
3/19/2025,BH25.0316,"	KH-00194","	000125002023000",3,1050000,3150000
3/19/2025,BH25.0316,"	KH-00194","	000333002001000",3,1300000,3900000
3/19/2025,BH25.0316,"	KH-00194","	000333002022000",3,1300000,3900000
3/19/2025,BH25.0316,"	KH-00194","	000334002001000",2,1210000,2420000
3/19/2025,BH25.0317,"	KH-00195","	000216003008000",3,1200000,3600000
3/19/2025,BH25.0317,"	KH-00195","	000131002008001",1,1200000,1200000
3/19/2025,BH25.0317,"	KH-00195","	000131002019002",1,1200000,1200000
3/19/2025,BH25.0317,"	KH-00195","	000334002001000",1,1210000,1210000
3/19/2025,BH25.0317,"	KH-00195","	000125002002000",1,1050000,1050000
3/19/2025,BH25.0317,"	KH-00195","	000125002009000",2,1050000,2100000
3/19/2025,BH25.0317,"	KH-00195","	000125002013000",1,1050000,1050000
3/19/2025,BH25.0317,"	KH-00195","	000125002023000",1,1050000,1050000
3/19/2025,BH25.0317,"	KH-00195","	000226003002000",1,1200000,1200000
3/19/2025,BH25.0317,"	KH-00195","	000226003014000",1,1200000,1200000
3/19/2025,BH25.0317,"	KH-00195","	000226003023000",1,1200000,1200000
3/19/2025,BH25.0317,"	KH-00195","	000225002004000",1,1180000,1180000
3/19/2025,BH25.0317,"	KH-00195","	000225002023000",2,1180000,2360000
3/19/2025,BH25.0317,"	KH-00195","	000225002002000",2,1180000,2360000
3/19/2025,BH25.0318,"	KH-00196","	000125002002000",3,1050000,3150000
3/19/2025,BH25.0318,"	KH-00196","	000125002009000",5,1050000,5250000
3/19/2025,BH25.0318,"	KH-00196","	000125002013000",3,1050000,3150000
3/19/2025,BH25.0318,"	KH-00196","	000125002023000",4,1050000,4200000
3/19/2025,BH25.0319,"	KH-00197","	000125002009000",2,1050000,2100000
3/19/2025,BH25.0319,"	KH-00197","	000125002023000",4,1050000,4200000
3/19/2025,BH25.0319,"	KH-00197","	000216003001000",3,1200000,3600000
3/19/2025,BH25.0319,"	KH-00197","	000216003008000",2,1200000,2400000
3/19/2025,BH25.0319,"	KH-00197","	000217003001000",3,1250000,3750000
3/19/2025,BH25.0319,"	KH-00197","	000217003008000",2,1250000,2500000
3/19/2025,BH25.0319,"	KH-00197","	000209002025000",4,1150000,4600000
3/19/2025,BH25.0319,"	KH-00197","	000224002023000",5,1130000,5650000
3/19/2025,BH25.0319,"	KH-00197","	000224002002000",5,1130000,5650000
3/19/2025,BH25.0319,"	KH-00197","	000224002004000",2,1130000,2260000
3/19/2025,BH25.0319,"	KH-00197","	000225002004000",2,1180000,2360000
3/19/2025,BH25.0319,"	KH-00197","	000225002023000",5,1180000,5900000
3/19/2025,BH25.0319,"	KH-00197","	000226003023000",3,1200000,3600000
3/19/2025,BH25.0319,"	KH-00197","	000225002002000",5,1180000,5900000
3/19/2025,BH25.0319,"	KH-00197","	000226003002000",3,1200000,3600000
3/19/2025,BH25.0320,"	KH-00190","	1000250020220000",2,500000,1000000
3/19/2025,BH25.0320,"	KH-00190","	000217003001000",1,1250000,1250000
3/19/2025,BH25.0320,"	KH-00190","	000217003008000",4,1250000,5000000
3/19/2025,BH25.0320,"	KH-00190","	000331002008000",3,1250000,3750000
3/19/2025,BH25.0320,"	KH-00190","	000125002023000",2,1050000,2100000
3/19/2025,BH25.0320,"	KH-00190","	000225002002000",3,1180000,3540000
3/19/2025,BH25.0320,"	KH-00190","	000131002008001",3,1200000,3600000
3/19/2025,BH25.0320,"	KH-00190","	000131002001002",1,1200000,1200000
3/19/2025,BH25.0320,"	KH-00190","	000131002019002",1,1200000,1200000
3/19/2025,BH25.0320,"	KH-00190","	000226003002000",1,1200000,1200000
3/19/2025,BH25.0320,"	KH-00190","	000226003023000",1,1200000,1200000
3/19/2025,BH25.0320,"	KH-00190","	000330002001000",2,1200000,2400000
3/19/2025,BH25.0320,"	KH-00190","	000330002002200",3,1200000,3600000
3/19/2025,BH25.0320,"	KH-00190","	1000250020050000",1,500000,500000
3/19/2025,BH25.0320,"	KH-00190","	000401002016000",2,1300000,2600000
3/19/2025,BH25.0320,"	KH-00190","	000333002001000",1,1300000,1300000
3/19/2025,BH25.0321,"	KH-00078","	1000240020090000",10,500000,5000000
3/19/2025,BH25.0321,"	KH-00078","	1000260020220000",8,470000,3760000
3/19/2025,BH25.0321,"	KH-00078","	1000270020220000",4,500000,2000000
3/19/2025,BH25.0321,"	KH-00078","	000226003023000",3,1200000,3600000
3/19/2025,BH25.0321,"	KH-00078","	100029005020000",1,3222643,3222643
3/19/2025,BH25.0321,"	KH-00078","	000331002008000",1,1250000,1250000
3/19/2025,BH25.0321,"	KH-00078","	000225002023000",2,1180000,2360000
3/19/2025,BH25.0321,"	KH-00078","	000224002015000",1,1130000,1130000
3/19/2025,BH25.0321,"	KH-00078","	000224002023000",1,1130000,1130000
3/19/2025,BH25.0321,"	KH-00078","	000226003014000",1,1200000,1200000
3/19/2025,BH25.0321,"	KH-00078","	000305002001000",2,1050000,2100000
3/19/2025,BH25.0321,"	KH-00078","	000305002022000",1,1050000,1050000
3/19/2025,BH25.0321,"	KH-00078","	1040010000080000",1,1231481,1231481
3/19/2025,BH25.0321,"	KH-00078","	000217003001000",1,1250000,1250000
3/19/2025,BH25.0321,"	KH-00078","	000217003008000",1,1250000,1250000
3/19/2025,BH25.0321,"	KH-00078","	000216003001000",1,1200000,1200000
3/19/2025,BH25.0321,"	KH-00078","	000216003008000",1,1200000,1200000
3/19/2025,BH25.0322,"	KH-00075","	1000310050010000",2,2150000,4300000
3/19/2025,BH25.0322,"	KH-00075","	1040010000080000",2,1231481,2462962
3/19/2025,BH25.0322,"	KH-00075","	1060010000200000",3,1231481,3694443
3/19/2025,BH25.0322,"	KH-00075","	000207004000000",3,1250000,3750000
3/19/2025,BH25.0322,"	KH-00075","	000209002025000",2,1150000,2300000
3/19/2025,BH25.0322,"	KH-00075","	000226003023000",12,1200000,14400000
3/19/2025,BH25.0322,"	KH-00075","	000226003002000",2,1200000,2400000
3/19/2025,BH25.0322,"	KH-00075","	000226003015000",1,1200000,1200000
3/19/2025,BH25.0322,"	KH-00075","	1000300050080000",2,2150000,4300000
3/19/2025,BH25.0322,"	KH-00075","	1000300050010000",1,2150000,2150000
3/19/2025,BH25.0322,"	KH-00075","	000324000180000",1,1300000,1300000
3/19/2025,BH25.0322,"	KH-00075","	000324000100000",1,1300000,1300000
3/19/2025,BH25.0322,"	KH-00075","	000333002022000",2,1300000,2600000
3/19/2025,BH25.0322,"	KH-00075","	000333002001000",1,1300000,1300000
3/19/2025,BH25.0322,"	KH-00075","	000331002008000",5,1250000,6250000
3/19/2025,BH25.0322,"	KH-00075","	000413002001000",1,1450000,1450000
3/19/2025,BH25.0322,"	KH-00075","	000413002022000",1,1450000,1450000
3/19/2025,BH25.0322,"	KH-00075","	000208002023000",5,1100000,5500000
3/19/2025,BH25.0322,"	KH-00075","	000401002016000",3,1300000,3900000
3/19/2025,BH25.0322,"	KH-00075","	000215004000000",2,1280000,2560000
3/19/2025,BH25.0323,"	KH-00198","	000231003005000",1,1200000,1200000
3/19/2025,BH25.0323,"	KH-00198","	1000300050080000",1,2150000,2150000
3/19/2025,BH25.0323,"	KH-00198","	000217003008000",5,1250000,6250000
3/19/2025,BH25.0323,"	KH-00198","	000217003001000",5,1250000,6250000
3/19/2025,BH25.0323,"	KH-00198","	000218003008000",2,1270000,2540000
3/19/2025,BH25.0323,"	KH-00198","	000131002001002",2,1200000,2400000
3/19/2025,BH25.0323,"	KH-00198","	000305002001000",1,1050000,1050000
3/19/2025,BH25.0323,"	KH-00198","	000305002022000",1,1050000,1050000
3/19/2025,BH25.0323,"	KH-00198","	000125002009000",2,1050000,2100000
3/19/2025,BH25.0323,"	KH-00198","	000330002001000",1,1200000,1200000
3/19/2025,BH25.0323,"	KH-00198","	000216003001000",2,1200000,2400000
3/19/2025,BH25.0323,"	KH-00198","	000216003008000",2,1200000,2400000
3/19/2025,BH25.0323,"	KH-00198","	1030010000080000",2,1172558,2345116
3/19/2025,BH25.0323,"	KH-00198","	1050010000200000",2,1172558,2345116
3/19/2025,BH25.0323,"	KH-00198","	1040010000080000",2,1231481,2462962
3/19/2025,BH25.0323,"	KH-00198","	1060010000200000",2,1231481,2462962
3/19/2025,BH25.0323,"	KH-00198","	1000260020220000",5,470000,2350000
3/19/2025,BH25.0323,"	KH-00198","	1000270020220000",5,500000,2500000
3/19/2025,BH25.0323,"	KH-00198","	1000240020090000",5,500000,2500000
3/19/2025,BH25.0323,"	KH-00198","	1000240020220000",2,500000,1000000
3/19/2025,BH25.0323,"	KH-00198","	100029005001000",1,3222643,3222643
3/19/2025,BH25.0323,"	KH-00198","	100029005020000",1,3222643,3222643
3/19/2025,BH25.0323,"	KH-00198","	1000350050220000",1,3003787,3003787
3/19/2025,BH25.0323,"	KH-00198","	000413002018000",1,1450000,1450000
3/19/2025,BH25.0323,"	KH-00198","	000324000180000",1,1300000,1300000
3/19/2025,BH25.0323,"	KH-00198","	1000310050010000",1,2150000,2150000
3/19/2025,BH25.0323,"	KH-00198","	000209002025000",2,1150000,2300000
3/19/2025,BH25.0323,"	KH-00198","	000214004000000",1,1250000,1250000
3/19/2025,BH25.0324,"	KH-00199","	000208002023000",1,1100000,1100000
3/19/2025,BH25.0324,"	KH-00199","	000208002007000",3,1100000,3300000
3/19/2025,BH25.0324,"	KH-00199","	000224002026000",2,1130000,2260000
3/19/2025,BH25.0324,"	KH-00199","	000225002025000",3,1180000,3540000
3/19/2025,BH25.0324,"	KH-00199","	000225002023000",3,1180000,3540000
3/19/2025,BH25.0324,"	KH-00199","	000225002009000",1,1180000,1180000
3/19/2025,BH25.0324,"	KH-00199","	000216003001000",3,1200000,3600000
3/19/2025,BH25.0324,"	KH-00199","	000217003001000",1,1250000,1250000
3/19/2025,BH25.0324,"	KH-00199","	000217003008000",1,1250000,1250000
3/19/2025,BH25.0324,"	KH-00199","	000331002004000",2,1250000,2500000
3/19/2025,BH25.0324,"	KH-00199","	000331002008000",1,1250000,1250000
3/19/2025,BH25.0324,"	KH-00199","	000331002022000",2,1250000,2500000
3/19/2025,BH25.0324,"	KH-00199","	1000270020150000",2,500000,1000000
3/19/2025,BH25.0324,"	KH-00199","	000330002001000",1,1200000,1200000
3/19/2025,BH25.0324,"	KH-00199","	000330002002200",1,1200000,1200000
3/19/2025,BH25.0325,"	KH-00112","	000226003002000",2,1200000,2400000
3/19/2025,BH25.0325,"	KH-00112","	000226003015000",2,1200000,2400000
3/19/2025,BH25.0325,"	KH-00112","	000226003023000",2,1200000,2400000
3/19/2025,BH25.0325,"	KH-00112","	000217003001000",3,1250000,3750000
3/19/2025,BH25.0325,"	KH-00112","	000214004000000",5,1250000,6250000
3/19/2025,BH25.0325,"	KH-00112","	000334002001000",1,1210000,1210000
3/19/2025,BH25.0325,"	KH-00112","	000334002004000",1,1210000,1210000
3/19/2025,BH25.0325,"	KH-00112","	000334002013000",1,1210000,1210000
3/19/2025,BH25.0325,"	KH-00112","	1040010000080000",1,1231481,1231481
3/19/2025,BH25.0325,"	KH-00112","	000122002004000",1,1050000,1050000
3/19/2025,BH25.0325,"	KH-00112","	000122002009000",1,1050000,1050000
3/19/2025,BH25.0325,"	KH-00112","	000122002007000",1,1050000,1050000
3/19/2025,BH25.0325,"	KH-00112","	000125002002000",1,1050000,1050000
3/19/2025,BH25.0326,"	KH-00126","	000334002001000",5,1210000,6050000
3/19/2025,BH25.0326,"	KH-00126","	000334002004000",5,1210000,6050000
3/19/2025,BH25.0326,"	KH-00126","	000334002013000",5,1210000,6050000
3/19/2025,BH25.0327,"	KH-00130","	000225002023000",2,1180000,2360000
3/19/2025,BH25.0327,"	KH-00130","	000224002023000",3,1130000,3390000
3/19/2025,BH25.0327,"	KH-00130","	000208002003000",2,1100000,2200000
3/19/2025,BH25.0327,"	KH-00130","	000217002001000",3,1150000,3450000
3/19/2025,BH25.0327,"	KH-00130","	000217002003000",1,1150000,1150000
3/19/2025,BH25.0327,"	KH-00130","	000224002015000",3,1130000,3390000
3/19/2025,BH25.0327,"	KH-00130","	000225002015000",2,1180000,2360000
3/19/2025,BH25.0327,"	KH-00130","	000226003002000",1,1200000,1200000
3/19/2025,BH25.0327,"	KH-00130","	000226003015000",1,1200000,1200000
3/19/2025,BH25.0327,"	KH-00130","	000226003023000",2,1200000,2400000
3/19/2025,BH25.0327,"	KH-00130","	000305002001000",2,1050000,2100000
3/19/2025,BH25.0328,"	KH-00086","	000125002013000",2,1050000,2100000
3/19/2025,BH25.0328,"	KH-00086","	000131002004005",1,1200000,1200000
3/19/2025,BH25.0328,"	KH-00086","	1010020000080000",1,2400000,2400000
3/19/2025,BH25.0328,"	KH-00086","	1000300050010000",1,2150000,2150000
3/19/2025,BH25.0328,"	KH-00086","	1000300050080000",1,2150000,2150000
3/19/2025,BH25.0328,"	KH-00086","	1000300050200000",1,2150000,2150000
3/19/2025,BH25.0328,"	KH-00086","	000330002002200",3,1200000,3600000
3/19/2025,BH25.0328,"	KH-00086","	1000260020220000",5,470000,2350000
3/19/2025,BH25.0328,"	KH-00086","	1000270020220000",3,500000,1500000
3/19/2025,BH25.0328,"	KH-00086","	1000250020050000",2,500000,1000000
3/19/2025,BH25.0328,"	KH-00086","	1000230020090000",3,470000,1410000
3/19/2025,BH25.0328,"	KH-00086","	000131002008001",2,1200000,2400000
3/19/2025,BH25.0328,"	KH-00086","	000225002023000",5,1180000,5900000
3/19/2025,BH25.0328,"	KH-00086","	1000310050080000",1,2150000,2150000
3/19/2025,BH25.0328,"	KH-00086","	1000350050220000",1,3003787,3003787
3/19/2025,BH25.0328,"	KH-00086","	000305002001000",1,1050000,1050000
3/19/2025,BH25.0328,"	KH-00086","	000305002022000",1,1050000,1050000
3/19/2025,BH25.0329,"	KH-00200","	000131002019002",4,1200000,4800000
3/19/2025,BH25.0329,"	KH-00200","	000217003001000",2,1250000,2500000
3/19/2025,BH25.0329,"	KH-00200","	000218003001000",2,1270000,2540000
3/19/2025,BH25.0329,"	KH-00200","	000218003008000",2,1270000,2540000
3/19/2025,BH25.0329,"	KH-00200","	000217003008000",2,1250000,2500000
3/19/2025,BH25.0329,"	KH-00200","	000226003023000",3,1200000,3600000
3/19/2025,BH25.0329,"	KH-00200","	000218002001000",2,1180000,2360000
3/19/2025,BH25.0329,"	KH-00200","	000218002003000",1,1180000,1180000
3/19/2025,BH25.0329,"	KH-00200","	000218002007000",1,1180000,1180000
3/19/2025,BH25.0329,"	KH-00200","	000225002023000",3,1180000,3540000
3/19/2025,BH25.0329,"	KH-00200","	000131002008001",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000122002009000",5,1050000,5250000
3/19/2025,BH25.0330,"	KH-00083","	000330002001000",3,1200000,3600000
3/19/2025,BH25.0330,"	KH-00083","	000330002002200",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000217003001000",3,1250000,3750000
3/19/2025,BH25.0330,"	KH-00083","	000125002009000",1,1050000,1050000
3/19/2025,BH25.0330,"	KH-00083","	000125002023000",2,1050000,2100000
3/19/2025,BH25.0330,"	KH-00083","	000125002013000",3,1050000,3150000
3/19/2025,BH25.0330,"	KH-00083","	000125002002000",2,1050000,2100000
3/19/2025,BH25.0330,"	KH-00083","	000131002001002",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000131002004005",1,1200000,1200000
3/19/2025,BH25.0330,"	KH-00083","	000131002008001",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000224002009000",3,1130000,3390000
3/19/2025,BH25.0330,"	KH-00083","	000224002026000",5,1130000,5650000
3/19/2025,BH25.0330,"	KH-00083","	000224002015000",3,1130000,3390000
3/19/2025,BH25.0330,"	KH-00083","	000224002023000",5,1130000,5650000
3/19/2025,BH25.0330,"	KH-00083","	000335002001000",1,1200000,1200000
3/19/2025,BH25.0330,"	KH-00083","	000335002004000",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000335002013000",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000216003001000",5,1200000,6000000
3/19/2025,BH25.0330,"	KH-00083","	000226003015000",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000226003002000",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000226003014000",2,1200000,2400000
3/19/2025,BH25.0330,"	KH-00083","	000225002009000",2,1180000,2360000
3/19/2025,BH25.0330,"	KH-00083","	000225002002000",1,1180000,1180000
3/19/2025,BH25.0330,"	KH-00083","	000225002025000",4,1180000,4720000
3/19/2025,BH25.0330,"	KH-00083","	000225002015000",3,1180000,3540000
3/19/2025,BH25.0330,"	KH-00083","	000225002023000",4,1180000,4720000
3/19/2025,BH25.0330,"	KH-00083","	000217003008000",3,1250000,3750000
3/19/2025,BH25.0330,"	KH-00083","	000207004000000",3,1250000,3750000
3/19/2025,BH25.0330,"	KH-00083","	000334002001000",2,1210000,2420000
3/19/2025,BH25.0330,"	KH-00083","	000334002004000",1,1210000,1210000
3/19/2025,BH25.0330,"	KH-00083","	000333002001000",3,1300000,3900000
3/19/2025,BH25.0330,"	KH-00083","	000333002022000",1,1300000,1300000
3/19/2025,BH25.0330,"	KH-00083","	000334002013000",2,1210000,2420000
3/19/2025,BH25.0331,"	KH-00201","	1000240020090000",2,500000,1000000
3/19/2025,BH25.0331,"	KH-00201","	1000240020220000",2,500000,1000000
3/19/2025,BH25.0331,"	KH-00201","	1050010000200000",2,1172558,2345116
