ID Bản ghi,Ngày đặt hàng,Năm tài chính,Quý,Tháng,Tuần trong năm,Số đơn hàng,ID Đơn hàng,ID Dòng hàng,Mã khách hàng,Tên khách hàng,ID Tỉnh thành,Tên tỉnh thành,Khu vực,Mã sản phẩm,Tên sản phẩm,Màu sắc,ID Dòng sản phẩm,Tên dòng sản phẩm,Mã nhóm sản phẩm,Tên nhóm sản phẩm,Số lượng,Đơn giá,Thành tiền
4935,3/24/2025,2025,1,3,13,BH25.0477,454,4935,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Tím,Tím,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
4936,3/24/2025,2025,1,3,13,BH25.0477,454,4936,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
4937,3/24/2025,2025,1,3,13,BH25.0477,454,4937,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
4938,3/24/2025,2025,1,3,13,BH25.0477,454,4938,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2,1150000,2300000
4939,3/24/2025,2025,1,3,13,BH25.0477,454,4939,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1,1250000,1250000
4940,3/24/2025,2025,1,3,13,BH25.0477,454,4940,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1,1250000,1250000
4941,3/24/2025,2025,1,3,13,BH25.0477,454,4941,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1200000,2400000
4942,3/24/2025,2025,1,3,13,BH25.0477,454,4942,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1200000,2400000
4943,3/24/2025,2025,1,3,13,BH25.0477,454,4943,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1,1200000,1200000
4944,3/24/2025,2025,1,3,13,BH25.0477,454,4944,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,4,1130000,4520000
4945,3/24/2025,2025,1,3,13,BH25.0477,454,4945,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
4946,3/24/2025,2025,1,3,13,BH25.0477,454,4946,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2,1150000,2300000
4947,3/24/2025,2025,1,3,13,BH25.0477,454,4947,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1050000,2100000
4948,3/24/2025,2025,1,3,13,BH25.0477,454,4948,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1050000,1050000
4949,3/24/2025,2025,1,3,13,BH25.0477,454,4949,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1050000,1050000
4950,3/24/2025,2025,1,3,13,BH25.0477,454,4950,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,1.00029E+14,Xe đạp Thống Nhất Touring Blade 700C Xanh,Xanh,77,Xe Touring Blade 700C,SPORTBIKE_A,Xe thể thao nhôm,1,3222643,3222643
4951,3/24/2025,2025,1,3,13,BH25.0477,454,4951,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
4952,3/24/2025,2025,1,3,13,BH25.0477,454,4952,KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,68,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
4953,3/24/2025,2025,1,3,13,BH25.0478,452,4953,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,6,1130000,6780000
4954,3/24/2025,2025,1,3,13,BH25.0478,452,4954,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5,1130000,5650000
4955,3/24/2025,2025,1,3,13,BH25.0478,452,4955,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.07004E+11,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,10,1250000,12500000
4956,3/24/2025,2025,1,3,13,BH25.0478,452,4956,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,3,1150000,3450000
4957,3/24/2025,2025,1,3,13,BH25.0478,452,4957,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,3,1150000,3450000
4958,3/24/2025,2025,1,3,13,BH25.0478,452,4958,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.08002E+11,Xe đạp Thống Nhất 219-24 Đỏ đun,Đỏ đun,2,Xe 219-24,CITYBIKE_P,Xe phổ thông,4,1100000,4400000
4959,3/24/2025,2025,1,3,13,BH25.0478,452,4959,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.08002E+11,Xe đạp Thống Nhất 219-24 Xanh Tím,Xanh Tím,2,Xe 219-24,CITYBIKE_P,Xe phổ thông,2,1100000,2200000
4960,3/24/2025,2025,1,3,13,BH25.0478,452,4960,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3,1180000,3540000
4961,3/24/2025,2025,1,3,13,BH25.0478,452,4961,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,53,Thái Bình,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3,1130000,3390000
4962,3/24/2025,2025,1,3,13,BH25.0479,456,4962,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,4,1250000,5000000
4963,3/24/2025,2025,1,3,13,BH25.0479,456,4963,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,4,1250000,5000000
4964,3/24/2025,2025,1,3,13,BH25.0479,456,4964,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.18003E+11,Xe đạp Thống Nhất GN 06-27 2.0 Đen,Đen,12,Xe GN 06-27 2.0,CITYBIKE_P,Xe phổ thông,4,1270000,5080000
4965,3/24/2025,2025,1,3,13,BH25.0479,456,4965,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.18003E+11,Xe đạp Thống Nhất GN 06-27 2.0 Ghi,Ghi,12,Xe GN 06-27 2.0,CITYBIKE_P,Xe phổ thông,3,1270000,3810000
4966,3/24/2025,2025,1,3,13,BH25.0479,456,4966,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Đỏ tươi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1,1250000,1250000
4967,3/24/2025,2025,1,3,13,BH25.0479,456,4967,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
4968,3/24/2025,2025,1,3,13,BH25.0479,456,4968,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
4969,3/24/2025,2025,1,3,13,BH25.0479,456,4969,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3,1050000,3150000
4970,3/24/2025,2025,1,3,13,BH25.0479,456,4970,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1050000,2100000
4971,3/24/2025,2025,1,3,13,BH25.0479,456,4971,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,3,1200000,3600000
4972,3/24/2025,2025,1,3,13,BH25.0479,456,4972,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1200000,2400000
4973,3/24/2025,2025,1,3,13,BH25.0479,456,4973,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,3,1200000,3600000
4974,3/24/2025,2025,1,3,13,BH25.0479,456,4974,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1200000,2400000
4975,3/24/2025,2025,1,3,13,BH25.0479,456,4975,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2,1150000,2300000
4976,3/24/2025,2025,1,3,13,BH25.0479,456,4976,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,3,1150000,3450000
10801,1/28/2026,2026,1,1,5,BH26.0356,1022,10801,KH-00521,CỬA HÀNG XE ĐẠP KHẢI HOÀN,30,Ninh Bình,Miền Bắc,3.36002E+11,Xe đạp Thống Nhất SK 20 đen,đen,,,,,1,1391666,1391666
4977,3/24/2025,2025,1,3,13,BH25.0479,456,4977,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2,1200000,2400000
4978,3/24/2025,2025,1,3,13,BH25.0479,456,4978,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1200000,1200000
4979,3/24/2025,2025,1,3,13,BH25.0479,456,4979,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2,1200000,2400000
4980,3/24/2025,2025,1,3,13,BH25.0479,456,4980,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
4981,3/24/2025,2025,1,3,13,BH25.0479,456,4981,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
4982,3/24/2025,2025,1,3,13,BH25.0479,456,4982,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Hồng,Hồng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
4983,3/24/2025,2025,1,3,13,BH25.0479,456,4983,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
4984,3/24/2025,2025,1,3,13,BH25.0479,456,4984,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
4985,3/24/2025,2025,1,3,13,BH25.0479,456,4985,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Tím,Tím,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
4986,3/24/2025,2025,1,3,13,BH25.0479,456,4986,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
4987,3/24/2025,2025,1,3,13,BH25.0479,456,4987,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
4988,3/24/2025,2025,1,3,13,BH25.0479,456,4988,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
4989,3/24/2025,2025,1,3,13,BH25.0479,456,4989,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
4990,3/24/2025,2025,1,3,13,BH25.0479,456,4990,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Đen,Đen,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,3,1200000,3600000
4991,3/24/2025,2025,1,3,13,BH25.0479,456,4991,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2,1200000,2400000
4992,3/24/2025,2025,1,3,13,BH25.0479,456,4992,KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,27,Nam Định,Miền Bắc,2.07004E+11,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,5,1250000,6250000
4993,3/24/2025,2025,1,3,13,BH25.0480,457,4993,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Đen,Đen,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,3,1200000,3600000
4994,3/24/2025,2025,1,3,13,BH25.0480,457,4994,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2,1200000,2400000
4995,3/24/2025,2025,1,3,13,BH25.0480,457,4995,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,1.0003E+15,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),Đen,74,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1,2150000,2150000
4996,3/24/2025,2025,1,3,13,BH25.0480,457,4996,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,1.00031E+15,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,75,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,2,2150000,4300000
4997,3/24/2025,2025,1,3,13,BH25.0480,457,4997,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
4998,3/24/2025,2025,1,3,13,BH25.0480,457,4998,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,1.00029E+14,Xe đạp Thống Nhất Touring Blade 700C Đen,Đen,77,Xe Touring Blade 700C,SPORTBIKE_A,Xe thể thao nhôm,1,3222643,3222643
4999,3/24/2025,2025,1,3,13,BH25.0480,457,4999,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
5000,3/24/2025,2025,1,3,13,BH25.0480,457,5000,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
5001,3/24/2025,2025,1,3,13,BH25.0480,457,5001,KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
5002,3/24/2025,2025,1,3,13,BH25.0481,458,5002,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
5003,3/24/2025,2025,1,3,13,BH25.0481,458,5003,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3,1130000,3390000
5004,3/24/2025,2025,1,3,13,BH25.0481,458,5004,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5,1180000,5900000
5005,3/24/2025,2025,1,3,13,BH25.0481,458,5005,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,6,1150000,6900000
5206,3/25/2025,2025,1,3,13,BH25.0499,532,5206,KH-00264,DOANH NGHIỆP TW NGỌC ANH,51,Thanh Hoá,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
5006,3/24/2025,2025,1,3,13,BH25.0481,458,5006,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.09002E+11,Xe đạp Thống Nhất 219-26 Coban,Coban,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,4,1150000,4600000
5007,3/24/2025,2025,1,3,13,BH25.0481,458,5007,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,5,1250000,6250000
5008,3/24/2025,2025,1,3,13,BH25.0481,458,5008,KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,27,Nam Định,Miền Bắc,2.17002E+11,Xe đạp Thống Nhất GN 06-26 Đen,Đen,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,5,1150000,5750000
5009,3/24/2025,2025,1,3,13,BH25.0482,459,5009,KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
5010,3/24/2025,2025,1,3,13,BH25.0482,459,5010,KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
5011,3/24/2025,2025,1,3,13,BH25.0482,459,5011,KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,11,Hà Nội,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
5012,3/24/2025,2025,1,3,13,BH25.0482,459,5012,KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1050000,2100000
5013,3/24/2025,2025,1,3,13,BH25.0482,459,5013,KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1050000,2100000
