Số đơn hàng,Ngày đơn hàng,Thời gian nhận Email,Email người gửi,Tên file đính kèm,Tên đơn vị bán,MST bên bán,Địa chỉ bên bán,Số điện thoại bên bán,Tên đại lý,MST đại lý,Địa chỉ giao hàng,Số điện thoại đại lý,Mã hàng,Tên sản phẩm,Đơn vị tính,Số lượng,Đơn giá,Thành tiền sản phẩm,Tổng số lượng chiếc,Tổng giá trị (Chưa VAT)
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,3.36002E+11,Xe đạp Thống Nhất SK 20 xanh,Chiếc,2,1377777,2755554,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Chiếc,2,1169907,2339814,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Chiếc,4,1310555,5242220,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Chiếc,3,1310555,3931665,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Chiếc,1,1310555,1310555,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Chiếc,6,1555000,9330000,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Chiếc,5,1799444,8997220,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Xanh,Chiếc,3,1799444,5398332,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Hồng,Chiếc,2,1799444,3598888,84,152961998
BH26.0957,3/1/2026,3/1/2026 13:46,dathang@quangvinh.vn,BH26_0957.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",840586473,2.30002E+11,Xe đạp Thống Nhất LD 26 Trắngg,Chiếc,1,1799444,1799444,84,152961998
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,3.37002E+11,Xe đạp Thống Nhất SK 24 ghi,Chiếc,2,1622222,3244444,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,3.37002E+11,Xe đạp Thống Nhất SK 24 xanh,Chiếc,1,1622222,1622222,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,3.36002E+11,Xe đạp Thống Nhất SK 20 Đen,Chiếc,1,1377777,1377777,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,3.36002E+11,Xe đạp Thống Nhất SK 20 xanh,Chiếc,1,1377777,1377777,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,1,1799444,1799444,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,2.17002E+11,Xe đạp Thống Nhất GN 06-26 Đen,Chiếc,2,1469444,2938888,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,1.00032E+15,Xe đạp Thống Nhất Road RPD 700C V5 Xanh,Chiếc,1,2960555,2960555,11,17660921
BH26.0958,3/1/2026,3/1/2026 17:46,dathang@thanhbinh.vn,BH26_0958.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",320230555,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Chiếc,2,1169907,2339814,11,17660921
BH26.0959,3/1/2026,3/1/2026 16:44,dathang@quangvinh.vn,BH26_0959.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN QUANG VINH,161267125,"Trần Kế Xương, Phường Hải Châu, Thành phố Đà Nẵng",924046620,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,8,1616111,12928888,14,22992220
BH26.0959,3/1/2026,3/1/2026 16:44,dathang@quangvinh.vn,BH26_0959.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN QUANG VINH,161267125,"Trần Kế Xương, Phường Hải Châu, Thành phố Đà Nẵng",924046620,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,2,1616111,3232222,14,22992220
BH26.0959,3/1/2026,3/1/2026 16:44,dathang@quangvinh.vn,BH26_0959.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN QUANG VINH,161267125,"Trần Kế Xương, Phường Hải Châu, Thành phố Đà Nẵng",924046620,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Chiếc,2,1310555,2621110,14,22992220
BH26.0959,3/1/2026,3/1/2026 16:44,dathang@quangvinh.vn,BH26_0959.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN QUANG VINH,161267125,"Trần Kế Xương, Phường Hải Châu, Thành phố Đà Nẵng",924046620,3.35002E+11,Xe đạp Thống Nhất Super 24 Xanh,Chiếc,2,2105000,4210000,14,22992220
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Xanh,Chiếc,2,1799444,3598888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.37002E+11,Xe đạp Thống Nhất SK 24 ghi,Chiếc,3,1622222,4866666,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.37002E+11,Xe đạp Thống Nhất SK 24 xanh,Chiếc,2,1622222,3244444,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Trắngg,Chiếc,2,1310555,2621110,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Chiếc,2,1310555,2621110,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.09002E+11,Xe đạp Thống Nhất 219-26 Đỏ đun,Chiếc,2,1469444,2938888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.31002E+11,Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,Chiếc,1,2172222,2172222,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.31002E+11,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,Chiếc,1,2172222,2172222,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.25002E+11,Xe đạp Thống Nhất New 26 Trắngg,Chiếc,3,1616111,4848333,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,2,1616111,3232222,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,2,1616111,3232222,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.25002E+11,Xe đạp Thống Nhất New 26 Hồng,Chiếc,1,1616111,1616111,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Chiếc,3,1799444,5398332,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Hồng,Chiếc,1,1799444,1799444,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.36002E+11,Xe đạp Thống Nhất SK 20 Đen,Chiếc,3,1377777,4133331,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.33002E+11,Xe đạp Thống Nhất Super 26 S ghi,Chiếc,2,2294444,4588888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.33002E+11,Xe đạp Thống Nhất Super 26 S xanh,Chiếc,2,2294444,4588888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.34002E+11,Xe đạp Thống Nhất Super 20 Đen,Chiếc,2,1652777,3305554,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.34002E+11,Xe đạp Thống Nhất Super 20 Đỏ,Chiếc,2,1652777,3305554,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Chiếc,2,1310555,2621110,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Trắngg,Chiếc,1,1310555,1310555,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Chiếc,2,1310555,2621110,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Chiếc,1,943888,943888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Chiếc,2,943888,1887776,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.00021E+15,Xe đạp Thống Nhất TE Love 12 Hồng,Chiếc,1,882777,882777,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Hồng,Chiếc,1,943888,943888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Chiếc,1,943888,943888,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.04002E+11,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,Chiếc,1,1236111,1236111,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,1.03002E+11,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Chiếc,1,1262037,1262037,68,120369229
BH26.0960,3/1/2026,3/1/2026 15:57,dathang@thanhbinh.vn,BH26_0960.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",762910711,3.36002E+11,Xe đạp Thống Nhất SK 20 Đỏ,Chiếc,2,1377777,2755554,68,120369229
